"","species","identifier","year","y_coordinate","x_coordinate","spatial_uncertainty"
"492","bombus hypnorum","BWARS",2010,132000,453000,1000
"493","bombus hypnorum","BWARS",2010,132000,453000,1000
"494","bombus hypnorum","BWARS",2010,216000,496000,1000
"495","bombus hypnorum","BWARS",2010,147000,482000,1000
"496","bombus hypnorum","BWARS",2010,279000,473000,1000
"497","bombus hypnorum","BWARS",2010,158000,532000,1000
"498","bombus hypnorum","BWARS",2010,180000,525000,1000
"499","bombus hypnorum","BWARS",2010,177000,518000,1000
"500","bombus hypnorum","BWARS",2010,177000,518000,1000
"501","bombus hypnorum","BWARS",2010,276000,383000,1000
"502","bombus hypnorum","BWARS",2010,274000,476000,1000
"503","bombus hypnorum","BWARS",2010,387000,482000,1000
"504","bombus hypnorum","BWARS",2010,439000,423000,1000
"505","bombus hypnorum","BWARS",2010,435000,428000,1000
"506","bombus hypnorum","BWARS",2010,435000,428000,1000
"507","bombus hypnorum","BWARS",2010,435000,428000,1000
"508","bombus hypnorum","BWARS",2010,435000,428000,1000
"509","bombus hypnorum","BWARS",2010,435000,428000,1000
"510","bombus hypnorum","BWARS",2010,435000,428000,1000
"511","bombus hypnorum","BWARS",2010,435000,428000,1000
"512","bombus hypnorum","BWARS",2010,435000,428000,1000
"513","bombus hypnorum","BWARS",2010,435000,428000,1000
"514","bombus hypnorum","BWARS",2010,435000,428000,1000
"515","bombus hypnorum","BWARS",2010,435000,428000,1000
"516","bombus hypnorum","BWARS",2010,435000,428000,1000
"517","bombus hypnorum","BWARS",2010,435000,428000,1000
"518","bombus hypnorum","BWARS",2010,435000,428000,1000
"519","bombus hypnorum","BWARS",2010,435000,428000,1000
"520","bombus hypnorum","BWARS",2010,437000,432000,1000
"521","bombus hypnorum","BWARS",2010,301000,460000,1000
"522","bombus hypnorum","BWARS",2010,301000,460000,1000
"523","bombus hypnorum","BWARS",2010,301000,460000,1000
"524","bombus hypnorum","BWARS",2010,301000,460000,1000
"525","bombus hypnorum","BWARS",2010,301000,459000,1000
"526","bombus hypnorum","BWARS",2010,301000,459000,1000
"527","bombus hypnorum","BWARS",2010,301000,459000,1000
"528","bombus hypnorum","BWARS",2010,301000,459000,1000
"529","bombus hypnorum","BWARS",2010,307000,462000,1000
"530","bombus hypnorum","BWARS",2010,299000,461000,1000
"531","bombus hypnorum","BWARS",2010,366000,491000,1000
"532","bombus hypnorum","BWARS",2010,181000,530000,1000
"533","bombus hypnorum","BWARS",2010,197000,485000,1000
"534","bombus hypnorum","BWARS",2010,125000,608000,1000
"535","bombus hypnorum","BWARS",2010,125000,608000,1000
"536","bombus hypnorum","BWARS",2010,197000,431000,1000
"537","bombus hypnorum","BWARS",2010,197000,431000,1000
"538","bombus hypnorum","BWARS",2010,197000,431000,1000
"539","bombus hypnorum","BWARS",2010,197000,431000,1000
"540","bombus hypnorum","BWARS",2010,197000,431000,1000
"541","bombus hypnorum","BWARS",2010,197000,431000,1000
"542","bombus hypnorum","BWARS",2010,197000,431000,1000
"543","bombus hypnorum","BWARS",2010,247000,460000,1000
"544","bombus hypnorum","BWARS",2010,267000,463000,1000
"545","bombus hypnorum","BWARS",2010,115000,439000,1000
"546","bombus hypnorum","BWARS",2010,115000,440000,1000
"547","bombus hypnorum","BWARS",2010,319000,452000,1000
"548","bombus hypnorum","BWARS",2010,147000,481000,1000
"549","bombus hypnorum","BWARS",2010,131000,503000,1000
"550","bombus hypnorum","BWARS",2010,131000,503000,1000
"551","bombus hypnorum","BWARS",2010,131000,503000,1000
"552","bombus hypnorum","BWARS",2010,107000,433000,1000
"553","bombus hypnorum","BWARS",2010,107000,433000,1000
"554","bombus hypnorum","BWARS",2010,95000,393000,1000
"555","bombus hypnorum","BWARS",2010,95000,393000,1000
"556","bombus hypnorum","BWARS",2010,129000,450000,1000
"557","bombus hypnorum","BWARS",2010,181000,487000,1000
"558","bombus hypnorum","BWARS",2010,155000,576000,1000
"559","bombus hypnorum","BWARS",2010,155000,576000,1000
"560","bombus hypnorum","BWARS",2010,155000,575000,1000
"561","bombus hypnorum","BWARS",2010,152000,578000,1000
"562","bombus hypnorum","BWARS",2010,247000,377000,1000
"563","bombus hypnorum","BWARS",2010,246000,378000,1000
"564","bombus hypnorum","BWARS",2010,245000,380000,1000
"565","bombus hypnorum","BWARS",2010,244000,377000,1000
"566","bombus hypnorum","BWARS",2010,311000,572000,1000
"567","bombus hypnorum","BWARS",2010,239000,506000,1000
"568","bombus hypnorum","BWARS",2010,239000,507000,1000
"569","bombus hypnorum","BWARS",2010,239000,506000,1000
"570","bombus hypnorum","BWARS",2010,244000,538000,1000
"571","bombus hypnorum","BWARS",2010,244000,538000,1000
"572","bombus hypnorum","BWARS",2010,165000,564000,1000
"573","bombus hypnorum","BWARS",2010,187000,242000,1000
"574","bombus hypnorum","BWARS",2010,147000,482000,1000
"575","bombus hypnorum","BWARS",2010,298000,417000,1000
"576","bombus hypnorum","BWARS",2010,153000,367000,1000
"577","bombus hypnorum","BWARS",2010,141000,494000,1000
"578","bombus hypnorum","BWARS",2010,262000,547000,1000
"579","bombus hypnorum","BWARS",2010,167000,536000,1000
"580","bombus hypnorum","BWARS",2010,283000,407000,1000
"581","bombus hypnorum","BWARS",2010,218000,247000,1000
"582","bombus hypnorum","BWARS",2010,196000,276000,1000
"583","bombus hypnorum","BWARS",2010,196000,276000,1000
"584","bombus hypnorum","BWARS",2010,288000,408000,1000
"585","bombus hypnorum","BWARS",2010,288000,408000,1000
"586","bombus hypnorum","BWARS",2010,541000,426000,1000
"587","bombus hypnorum","BWARS",2010,124000,607000,1000
"588","bombus hypnorum","BWARS",2010,164000,445000,1000
"589","bombus hypnorum","BWARS",2010,188000,330000,1000
"590","bombus hypnorum","BWARS",2010,132000,472000,1000
"591","bombus hypnorum","BWARS",2010,163000,447000,1000
"592","bombus hypnorum","BWARS",2010,263000,480000,1000
"593","bombus hypnorum","BWARS",2010,263000,480000,1000
"594","bombus hypnorum","BWARS",2010,263000,477000,1000
"595","bombus hypnorum","BWARS",2010,263000,477000,1000
"596","bombus hypnorum","BWARS",2010,125000,582000,1000
"597","bombus hypnorum","BWARS",2010,125000,581000,1000
"598","bombus hypnorum","BWARS",2010,103000,473000,1000
"599","bombus hypnorum","BWARS",2010,103000,473000,1000
"600","bombus hypnorum","BWARS",2010,103000,473000,1000
"601","bombus hypnorum","BWARS",2010,103000,473000,1000
"602","bombus hypnorum","BWARS",2010,103000,473000,1000
"603","bombus hypnorum","BWARS",2010,103000,473000,1000
"604","bombus hypnorum","BWARS",2010,103000,473000,1000
"605","bombus hypnorum","BWARS",2010,103000,473000,1000
"606","bombus hypnorum","BWARS",2010,103000,473000,1000
"607","bombus hypnorum","BWARS",2010,103000,473000,1000
"608","bombus hypnorum","BWARS",2010,103000,473000,1000
"609","bombus hypnorum","BWARS",2010,103000,473000,1000
"610","bombus hypnorum","BWARS",2010,103000,473000,1000
"611","bombus hypnorum","BWARS",2010,103000,473000,1000
"612","bombus hypnorum","BWARS",2010,103000,473000,1000
"613","bombus hypnorum","BWARS",2010,309000,622000,1000
"614","bombus hypnorum","BWARS",2010,308000,621000,1000
"615","bombus hypnorum","BWARS",2010,309000,621000,1000
"616","bombus hypnorum","BWARS",2010,310000,623000,1000
"617","bombus hypnorum","BWARS",2010,180000,524000,1000
"618","bombus hypnorum","BWARS",2010,339000,451000,1000
"619","bombus hypnorum","BWARS",2010,339000,451000,1000
"620","bombus hypnorum","BWARS",2010,301000,461000,1000
"621","bombus hypnorum","BWARS",2010,311000,371000,1000
"622","bombus hypnorum","BWARS",2010,127000,473000,1000
"623","bombus hypnorum","BWARS",2010,157000,446000,1000
"624","bombus hypnorum","BWARS",2010,121000,464000,1000
"625","bombus hypnorum","BWARS",2010,120000,464000,1000
"626","bombus hypnorum","BWARS",2010,121000,464000,1000
"627","bombus hypnorum","BWARS",2010,120000,464000,1000
"628","bombus hypnorum","BWARS",2010,159000,551000,1000
"629","bombus hypnorum","BWARS",2010,212000,456000,1000
"630","bombus hypnorum","BWARS",2010,131000,456000,1000
"631","bombus hypnorum","BWARS",2010,207000,454000,1000
"632","bombus hypnorum","BWARS",2010,214000,449000,1000
"633","bombus hypnorum","BWARS",2010,207000,453000,1000
"634","bombus hypnorum","BWARS",2010,206000,453000,1000
"635","bombus hypnorum","BWARS",2010,202000,455000,1000
"636","bombus hypnorum","BWARS",2010,182000,525000,1000
"637","bombus hypnorum","BWARS",2010,162000,460000,1000
"638","bombus hypnorum","BWARS",2010,157000,365000,1000
"639","bombus hypnorum","BWARS",2010,108000,576000,1000
"640","bombus hypnorum","BWARS",2010,216000,598000,1000
"641","bombus hypnorum","BWARS",2010,209000,352000,1000
"642","bombus hypnorum","BWARS",2010,296000,390000,1000
"643","bombus hypnorum","BWARS",2010,291000,406000,1000
"644","bombus hypnorum","BWARS",2010,111000,587000,1000
"645","bombus hypnorum","BWARS",2010,111000,587000,1000
"646","bombus hypnorum","BWARS",2010,113000,589000,1000
"647","bombus hypnorum","BWARS",2010,94000,383000,1000
"648","bombus hypnorum","BWARS",2010,56000,247000,1000
"649","bombus hypnorum","BWARS",2010,181000,304000,1000
"650","bombus hypnorum","BWARS",2010,178000,281000,1000
"651","bombus hypnorum","BWARS",2010,175000,345000,1000
"652","bombus hypnorum","BWARS",2010,314000,343000,1000
"653","bombus hypnorum","BWARS",2010,314000,343000,1000
"654","bombus hypnorum","BWARS",2010,160000,532000,1000
"655","bombus hypnorum","BWARS",2010,316000,455000,1000
"656","bombus hypnorum","BWARS",2010,179000,522000,1000
"657","bombus hypnorum","BWARS",2010,171000,474000,1000
"658","bombus hypnorum","BWARS",2010,171000,474000,1000
"659","bombus hypnorum","BWARS",2010,171000,474000,1000
"660","bombus hypnorum","BWARS",2010,171000,474000,1000
"661","bombus hypnorum","BWARS",2010,171000,474000,1000
"662","bombus hypnorum","BWARS",2010,171000,473000,1000
"663","bombus hypnorum","BWARS",2010,170000,471000,1000
"664","bombus hypnorum","BWARS",2010,169000,470000,1000
"665","bombus hypnorum","BWARS",2010,173000,474000,1000
"666","bombus hypnorum","BWARS",2010,267000,408000,1000
"667","bombus hypnorum","BWARS",2010,265000,403000,1000
"668","bombus hypnorum","BWARS",2010,148000,527000,1000
"669","bombus hypnorum","BWARS",2010,182000,528000,1000
"670","bombus hypnorum","BWARS",2010,183000,527000,1000
"671","bombus hypnorum","BWARS",2010,107000,497000,1000
"672","bombus hypnorum","BWARS",2010,391000,444000,1000
"673","bombus hypnorum","BWARS",2010,395000,437000,1000
"674","bombus hypnorum","BWARS",2010,180000,536000,1000
"675","bombus hypnorum","BWARS",2010,180000,536000,1000
"676","bombus hypnorum","BWARS",2010,180000,536000,1000
"677","bombus hypnorum","BWARS",2010,176000,479000,1000
"678","bombus hypnorum","BWARS",2010,176000,479000,1000
"679","bombus hypnorum","BWARS",2010,237000,554000,1000
"680","bombus hypnorum","BWARS",2010,129000,415000,1000
"681","bombus hypnorum","BWARS",2010,129000,415000,1000
"682","bombus hypnorum","BWARS",2010,129000,415000,1000
"683","bombus hypnorum","BWARS",2010,129000,415000,1000
"684","bombus hypnorum","BWARS",2010,129000,415000,1000
"685","bombus hypnorum","BWARS",2010,129000,415000,1000
"686","bombus hypnorum","BWARS",2010,129000,415000,1000
"687","bombus hypnorum","BWARS",2010,129000,415000,1000
"688","bombus hypnorum","BWARS",2010,129000,415000,1000
"689","bombus hypnorum","BWARS",2010,129000,415000,1000
"690","bombus hypnorum","BWARS",2010,129000,415000,1000
"691","bombus hypnorum","BWARS",2010,129000,415000,1000
"692","bombus hypnorum","BWARS",2010,129000,414000,1000
"693","bombus hypnorum","BWARS",2010,129000,414000,1000
"694","bombus hypnorum","BWARS",2010,129000,414000,1000
"695","bombus hypnorum","BWARS",2010,129000,415000,1000
"696","bombus hypnorum","BWARS",2010,129000,415000,1000
"697","bombus hypnorum","BWARS",2010,129000,415000,1000
"698","bombus hypnorum","BWARS",2010,129000,415000,1000
"699","bombus hypnorum","BWARS",2010,129000,415000,1000
"700","bombus hypnorum","BWARS",2010,129000,414000,1000
"701","bombus hypnorum","BWARS",2010,129000,414000,1000
"702","bombus hypnorum","BWARS",2010,129000,415000,1000
"703","bombus hypnorum","BWARS",2010,129000,415000,1000
"704","bombus hypnorum","BWARS",2010,129000,414000,1000
"705","bombus hypnorum","BWARS",2010,129000,415000,1000
"706","bombus hypnorum","BWARS",2010,130000,415000,1000
"707","bombus hypnorum","BWARS",2010,287000,409000,1000
"708","bombus hypnorum","BWARS",2010,161000,483000,1000
"709","bombus hypnorum","BWARS",2010,161000,482000,1000
"710","bombus hypnorum","BWARS",2010,161000,482000,1000
"711","bombus hypnorum","BWARS",2010,247000,518000,1000
"712","bombus hypnorum","BWARS",2010,136000,474000,1000
"713","bombus hypnorum","BWARS",2010,133000,474000,1000
"714","bombus hypnorum","BWARS",2010,283000,404000,1000
"715","bombus hypnorum","BWARS",2010,157000,553000,1000
"716","bombus hypnorum","BWARS",2010,156000,552000,1000
"717","bombus hypnorum","BWARS",2010,156000,552000,1000
"718","bombus hypnorum","BWARS",2010,156000,552000,1000
"719","bombus hypnorum","BWARS",2010,141000,342000,1000
"720","bombus hypnorum","BWARS",2010,140000,341000,1000
"721","bombus hypnorum","BWARS",2010,384000,431000,1000
"722","bombus hypnorum","BWARS",2010,384000,432000,1000
"723","bombus hypnorum","BWARS",2010,385000,434000,1000
"724","bombus hypnorum","BWARS",2010,155000,463000,1000
"725","bombus hypnorum","BWARS",2010,185000,385000,1000
"726","bombus hypnorum","BWARS",2010,115000,440000,1000
"727","bombus hypnorum","BWARS",2010,205000,457000,1000
"728","bombus hypnorum","BWARS",2010,205000,456000,1000
"729","bombus hypnorum","BWARS",2010,311000,349000,1000
"730","bombus hypnorum","BWARS",2010,311000,349000,1000
"731","bombus hypnorum","BWARS",2010,99000,469000,1000
"732","bombus hypnorum","BWARS",2010,99000,469000,1000
"733","bombus hypnorum","BWARS",2010,162000,589000,1000
"734","bombus hypnorum","BWARS",2010,169000,534000,1000
"735","bombus hypnorum","BWARS",2010,147000,472000,1000
"736","bombus hypnorum","BWARS",2010,117000,440000,1000
"737","bombus hypnorum","BWARS",2010,113000,441000,1000
"738","bombus hypnorum","BWARS",2010,180000,531000,1000
"739","bombus hypnorum","BWARS",2010,146000,612000,1000
"740","bombus hypnorum","BWARS",2010,209000,517000,1000
"741","bombus hypnorum","BWARS",2010,208000,515000,1000
"742","bombus hypnorum","BWARS",2010,199000,194000,1000
"743","bombus hypnorum","BWARS",2010,192000,517000,1000
"744","bombus hypnorum","BWARS",2010,204000,441000,1000
"745","bombus hypnorum","BWARS",2010,137000,403000,1000
"746","bombus hypnorum","BWARS",2010,181000,535000,1000
"747","bombus hypnorum","BWARS",2010,237000,468000,1000
"748","bombus hypnorum","BWARS",2010,237000,468000,1000
"749","bombus hypnorum","BWARS",2010,306000,634000,1000
"750","bombus hypnorum","BWARS",2010,306000,633000,1000
"751","bombus hypnorum","BWARS",2010,306000,634000,1000
"752","bombus hypnorum","BWARS",2010,306000,634000,1000
"753","bombus hypnorum","BWARS",2010,170000,551000,1000
"754","bombus hypnorum","BWARS",2010,182000,419000,1000
"755","bombus hypnorum","BWARS",2010,183000,416000,1000
"756","bombus hypnorum","BWARS",2010,182000,419000,1000
"757","bombus hypnorum","BWARS",2010,124000,323000,1000
"758","bombus hypnorum","BWARS",2010,4e+05,532000,1000
"759","bombus hypnorum","BWARS",2010,105000,470000,1000
"760","bombus hypnorum","BWARS",2010,236000,612000,1000
"761","bombus hypnorum","BWARS",2010,489000,397000,1000
"762","bombus hypnorum","BWARS",2010,489000,397000,1000
"763","bombus hypnorum","BWARS",2010,489000,397000,1000
"764","bombus hypnorum","BWARS",2010,360000,443000,1000
"765","bombus hypnorum","BWARS",2010,425000,428000,1000
"766","bombus hypnorum","BWARS",2010,102000,453000,1000
"767","bombus hypnorum","BWARS",2010,171000,527000,1000
"768","bombus hypnorum","BWARS",2010,335000,449000,1000
"769","bombus hypnorum","BWARS",2010,249000,470000,1000
"770","bombus hypnorum","BWARS",2010,138000,557000,1000
"771","bombus hypnorum","BWARS",2010,148000,469000,1000
"772","bombus hypnorum","BWARS",2010,148000,469000,1000
"773","bombus hypnorum","BWARS",2010,149000,469000,1000
"774","bombus hypnorum","BWARS",2010,148000,469000,1000
"775","bombus hypnorum","BWARS",2010,245000,437000,1000
"776","bombus hypnorum","BWARS",2010,108000,408000,1000
"777","bombus hypnorum","BWARS",2010,183000,535000,1000
"778","bombus hypnorum","BWARS",2010,175000,524000,1000
"779","bombus hypnorum","BWARS",2010,311000,460000,1000
"780","bombus hypnorum","BWARS",2010,247000,460000,1000
"781","bombus hypnorum","BWARS",2010,387000,355000,1000
"782","bombus hypnorum","BWARS",2010,246000,460000,1000
"783","bombus hypnorum","BWARS",2010,158000,373000,1000
"784","bombus hypnorum","BWARS",2010,168000,513000,1000
"785","bombus hypnorum","BWARS",2010,448000,439000,1000
"786","bombus hypnorum","BWARS",2010,295000,455000,1000
"787","bombus hypnorum","BWARS",2010,295000,455000,1000
"788","bombus hypnorum","BWARS",2010,295000,455000,1000
"789","bombus hypnorum","BWARS",2010,295000,455000,1000
"790","bombus hypnorum","BWARS",2010,560000,420000,1000
"791","bombus hypnorum","BWARS",2010,560000,420000,1000
"792","bombus hypnorum","BWARS",2010,560000,420000,1000
"793","bombus hypnorum","BWARS",2010,147000,446000,1000
"794","bombus hypnorum","BWARS",2010,148000,446000,1000
"795","bombus hypnorum","BWARS",2010,571000,435000,1000
"796","bombus hypnorum","BWARS",2010,315000,444000,1000
"797","bombus hypnorum","BWARS",2010,297000,460000,1000
"798","bombus hypnorum","BWARS",2010,102000,558000,1000
"799","bombus hypnorum","BWARS",2010,117000,590000,1000
"800","bombus hypnorum","BWARS",2010,169000,497000,1000
"801","bombus hypnorum","BWARS",2010,169000,497000,1000
